File Name	Model Name	Address	Unk_Flags_0X00	Unk_0x04	Unk_0x08	Unk_0x0C	Unk_0x10	Unk_Count	Unk_0x12	Vertexrenderflags	Unk_0x14	Tex0Index	Tex1Index	Tex2Index	Vertexdescriptorflags	Transformmatrixspecidicindices	Matdisplaylistsize	Tlmatdisplaylistsize	Uvwcoordinates	Unk_0x3C	Unk_0x40	Unk_0x44	Unk_0x48	Unk_0x4C	Unk_0x50	Unk_0x54	Unk_0x58	FifoPadding 0	FifoPadding 1	FifoPadding 2	FifoPadding 3	
parts_cpt02_02emb.gma	parts_cpt02_02emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	992	1216	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt02_03.gma	parts_cpt02_03.gma	00000220	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	832	512	(0.0, 0.2, -0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt02_03emb.gma	parts_cpt02_03emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	448	1216	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt02_04.gma	parts_cpt02_04.gma	00000120	8	4294967295	3435973887	2139062271	42	255	2	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	2	3	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1	System.Byte[]	1280	1664	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt02_emb.gma	parts_cpt02_emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	992	1216	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt03.gma	parts_cpt03.gma	000003E0	0	1280068863	421075455	858993663	25	255	1	RENDER_MATERIALS	65280	3	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	544	0	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt03_02.gma	parts_cpt03_02.gma	00000340	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	4	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1152	224	(0.0, 0.4, -1.4)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt03_02.gma	parts_cpt03_02.gma	00000340	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	4	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1152	224	(0.0, 0.4, -1.4)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt03_02emb.gma	parts_cpt03_02emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1280	896	(0.0, 0.4, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt03_03.gma	parts_cpt03_03.gma	000001E0	8	4294967295	3435973887	2139062271	42	255	3	RENDER_MATERIALS	65281	3	4	5	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1, GX_VA_TEX2	System.Byte[]	992	0	(0.0, 0.3, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt03_03emb.gma	parts_cpt03_03emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1408	544	(0.0, 0.4, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt03_04.gma	parts_cpt03_04.gma	00000100	8	4294967295	3435973887	2139062271	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	288	224	(0.0, 0.3, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt03_emb.gma	parts_cpt03_emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1728	2784	(0.0, 0.4, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt04.gma	parts_cpt04.gma	00000480	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	3	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1152	992	(0.0, 0.4, -0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt04_02.gma	parts_cpt04_02.gma	00000380	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS	65280	5	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	288	0	(0.0, 0.4, -0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt04_02.gma	parts_cpt04_02.gma	00000380	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS	65280	5	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	288	0	(0.0, 0.4, -0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt04_02emb.gma	parts_cpt04_02emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	3104	736	(0.0, 0.4, -0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt04_03.gma	parts_cpt04_03.gma	00000200	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	160	128	(0.0, 0.6, -0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt04_03emb.gma	parts_cpt04_03emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1984	1056	(0.0, 0.4, -0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt04_04.gma	parts_cpt04_04.gma	00000100	8	4294967295	3435973887	2139062271	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1088	416	(0.0, 0.4, -0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt04_emb.gma	parts_cpt04_emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1472	3968	(0.0, 0.4, -0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt05.gma	parts_cpt05.gma	00000520	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1504	832	(0.0, 0.5, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt05_02.gma	parts_cpt05_02.gma	000003E0	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1024	480	(0.0, 0.5, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt05_02.gma	parts_cpt05_02.gma	000003E0	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1024	480	(0.0, 0.5, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt05_02emb.gma	parts_cpt05_02emb.gma	000000A0	8	4294967295	3435973887	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1120	3136	(0.0, 0.6, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt05_03.gma	parts_cpt05_03.gma	000001C0	8	4294967295	3435973887	1280068863	42	255	3	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	1	2	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1, GX_VA_TEX2	System.Byte[]	3648	1472	(0.0, 0.6, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt05_03emb.gma	parts_cpt05_03emb.gma	000000A0	8	4294967295	3435973887	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1568	1568	(0.0, 0.6, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt05_04.gma	parts_cpt05_04.gma	00000120	8	4294967295	3435973887	1280068863	42	255	2	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	1	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1	System.Byte[]	2720	960	(0.0, 0.6, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt05_emb.gma	parts_cpt05_emb.gma	000000A0	8	4294967295	3435973887	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1120	3136	(0.0, 0.6, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt06.gma	parts_cpt06.gma	000002E0	0	1280068863	421075455	858993663	25	255	1	RENDER_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	544	0	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt06_02.gma	parts_cpt06_02.gma	000002A0	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	704	512	(0.0, 0.3, -0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt06_02.gma	parts_cpt06_02.gma	000002A0	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	704	512	(0.0, 0.3, -0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt06_02emb.gma	parts_cpt06_02emb.gma	000000A0	8	4294967295	3435973887	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	352	1088	(0.0, 0.3, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt06_03.gma	parts_cpt06_03.gma	000001E0	0	6750207	1658111	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_CLR0, GX_VA_TEX0	System.Byte[]	128	288	(0.0, 0.3, 0.7)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt06_03emb.gma	parts_cpt06_03emb.gma	000000A0	8	4294967295	3435973887	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	320	768	(0.0, 0.3, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt06_04.gma	parts_cpt06_04.gma	00000180	0	6750207	1658111	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_CLR0, GX_VA_TEX0	System.Byte[]	128	288	(0.0, 0.3, 0.7)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt06_emb.gma	parts_cpt06_emb.gma	000000A0	8	4294967295	3435973887	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	512	864	(0.0, 0.3, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt07.gma	parts_cpt07.gma	000004A0	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	4	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1472	576	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt07_02.gma	parts_cpt07_02.gma	000003A0	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	4	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1408	608	(0.0, 0.3, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt07_02.gma	parts_cpt07_02.gma	000003A0	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	4	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1408	608	(0.0, 0.3, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt07_02emb.gma	parts_cpt07_02emb.gma	000000A0	8	4294967295	3435973887	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	960	864	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt07_03.gma	parts_cpt07_03.gma	00000240	0	4294967295	3435973887	0	0	255	1	RENDER_TRANSLUCID_MATERIALS	65280	3	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	160	(0.0, 0.4, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt07_03emb.gma	parts_cpt07_03emb.gma	000000A0	8	4294967295	3435973887	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	448	928	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt07_04.gma	parts_cpt07_04.gma	00000120	0	4294967295	3435973887	0	0	255	1	RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	160	(0.0, 0.4, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt07_emb.gma	parts_cpt07_emb.gma	000000A0	8	4294967295	3435973887	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	960	864	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt08.gma	parts_cpt08.gma	00000460	0	4294967295	3435973887	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	4	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	5568	896	(0.0, 0.5, -0.2)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt08_02.gma	parts_cpt08_02.gma	00000420	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	4	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	768	544	(0.0, 0.4, 0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt08_02.gma	parts_cpt08_02.gma	00000420	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	4	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	768	544	(0.0, 0.4, 0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt08_02emb.gma	parts_cpt08_02emb.gma	000000A0	8	4294967295	3435973887	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	576	2400	(0.0, 0.4, -0.2)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt08_03.gma	parts_cpt08_03.gma	00000200	8	4294967295	3435973887	1280068863	42	255	3	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	2	3	4	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1, GX_VA_TEX2	System.Byte[]	3712	1568	(0.0, 0.4, -0.2)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt08_03emb.gma	parts_cpt08_03emb.gma	000000A0	8	4294967295	3435973887	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	544	1920	(0.0, 0.4, -0.2)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt08_04.gma	parts_cpt08_04.gma	00000160	0	4294967295	3435973887	0	0	255	1	RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	160	(0.0, 0.5, 0.8)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt08_emb.gma	parts_cpt08_emb.gma	000000A0	8	4294967295	3435973887	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1344	2592	(0.0, 0.4, -0.2)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt09.gma	parts_cpt09.gma	00000300	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	3	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1568	448	(0.0, 0.4, -0.2)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt09_02.gma	parts_cpt09_02.gma	00000320	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	3	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1408	544	(0.0, 0.4, -0.2)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt09_02.gma	parts_cpt09_02.gma	00000320	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	3	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1408	544	(0.0, 0.4, -0.2)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt09_02emb.gma	parts_cpt09_02emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1856	1664	(0.0, 0.4, 0.2)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt09_03.gma	parts_cpt09_03.gma	000001C0	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	352	320	(0.0, 0.4, -0.2)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt09_03emb.gma	parts_cpt09_03emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1760	1280	(0.0, 0.4, 0.2)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt09_04.gma	parts_cpt09_04.gma	00000100	8	4294967295	3435973887	2139062271	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	288	224	(0.0, 0.5, 0.9)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt09_emb.gma	parts_cpt09_emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1280	3680	(0.0, 0.4, 0.2)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt10.gma	parts_cpt10.gma	00000300	1	255	2139062271	0	0	255	1	RENDER_MATERIALS	65280	3	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	608	0	(0.0, 0.4, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt10_02.gma	parts_cpt10_02.gma	00000260	8	4294967295	3435973887	2139062271	42	255	3	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	2	3	4	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1, GX_VA_TEX2	System.Byte[]	2208	1408	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt10_02.gma	parts_cpt10_02.gma	00000260	8	4294967295	3435973887	2139062271	42	255	3	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	2	3	4	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1, GX_VA_TEX2	System.Byte[]	2208	1408	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt10_02emb.gma	parts_cpt10_02emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1792	2048	(0.0, 0.4, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt10_03.gma	parts_cpt10_03.gma	00000140	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	288	128	(0.0, 0.5, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt10_03emb.gma	parts_cpt10_03emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1920	896	(0.0, 0.4, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt10_04.gma	parts_cpt10_04.gma	00000100	8	4294967295	3435973887	2139062271	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65281	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1152	736	(0.0, 0.4, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt10_emb.gma	parts_cpt10_emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1472	2432	(0.0, 0.4, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt11.gma	parts_cpt11.gma	00000420	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	3	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	768	512	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt11_02.gma	parts_cpt11_02.gma	00000360	2	2998055679	2139062271	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1408	224	(0.0, 0.4, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt11_02.gma	parts_cpt11_02.gma	00000360	2	2998055679	2139062271	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1408	224	(0.0, 0.4, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt11_02emb.gma	parts_cpt11_02emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	896	2720	(0.0, 0.3, -0.3)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt11_03.gma	parts_cpt11_03.gma	000001C0	0	1280068863	421075455	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	480	320	(0.0, 0.3, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt11_03emb.gma	parts_cpt11_03emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	832	1792	(0.0, 0.3, -0.3)	0	0	0	0	0	0	0	0	0	0	0	0	
parts_cpt11_04.gma	parts_cpt11_04.gma	00000180	0	2998055679	2139062271	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	544	224	(0.0, 0.4, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
