File Name	GCMF File Name	Address	Attributes	Origin	Radius	Texturecount	Materialcount	Translucidmaterialcount	Transformmatrixcount	Zero_0x1F	Indicesrelptr	Zero_0x24	Transformmatrixdefaultindices	Texture	TransformMatrix	Material	
	st13,lz.gma	0012F2C0	0	(0.0, 0.0, 0.0)	104.4031	4	2	0	0	0	192	0	X	X	X	X	
	st13,lz.gma	00138860	0	(0.0, 50.0, -6.1)	82.96925	11	9	2	0	0	416	0	X	X	X	X	
	st13,lz.gma	0013BB40	0	(0.0, 0.0, 0.0)	7.071068	2	0	1	0	0	128	0	X	X	X	X	
	st13,lz.gma	0013BCE0	0	(0.0, -0.8, 406.3)	177.0113	6	5	1	0	0	256	0	X	X	X	X	
	st13,lz.gma	00144520	0	(0.0, 0.0, 0.0)	8.800001	1	0	1	0	0	96	0	X	X	X	X	
	st13,lz.gma	00144A40	0	(937.5, 37.0, 1348.4)	153.3039	7	2	2	0	0	288	0	X	X	X	X	
	st13,lz.gma	00145D80	0	(147.0, 37.0, -71.7)	91.46173	8	2	2	0	0	320	0	X	X	X	X	
	st13,lz.gma	00154820	0	(634.6, 37.1, 1034.1)	142.3245	7	2	2	0	0	288	0	X	X	X	X	
	st13,lz.gma	00155B60	0	(0.0, 9.1, -0.5)	16.02167	6	0	3	0	0	256	0	X	X	X	X	
	st13,lz.gma	001563C0	0	(331.7, 37.0, 1400.0)	203.6464	7	2	2	0	0	288	0	X	X	X	X	
	st13,lz.gma	001581E0	0	(0.3, 16.9, 0.4)	37.62816	6	3	2	0	0	256	0	X	X	X	X	
	null
	null
	st13,lz.gma	0015C2A0	0	(304.4, 32.0, 1750.0)	160.6008	10	5	0	0	0	384	0	X	X	X	X	
	null
	null
	st13,lz.gma	0016ECC0	_16Bit	(311.1, 32.0, 1888.7)	16.00001	0	0	0	0	0	64	0	X	X	X	X	
	st13,lz.gma	0016ED00	0	(331.7, 32.0, 2150.0)	251.7933	5	3	0	0	0	224	0	X	X	X	X	
	st13,lz.gma	0016FC60	0	(146.0, 32.0, 69.3)	85.35432	4	2	0	0	0	192	0	X	X	X	X	
	st13,lz.gma	0017CCC0	0	(0.0, 32.0, 2000.0)	401.0856	4	2	0	0	0	192	0	X	X	X	X	
	null
	null
	null
	st13,lz.gma	0017DBA0	0	(283.4, 32.0, 2517.5)	34.12543	5	2	2	0	0	224	0	X	X	X	X	
	st13,lz.gma	0017FAA0	0	(165.9, 32.0, 2565.5)	34.34018	5	2	2	0	0	224	0	X	X	X	X	
	st13,lz.gma	001819A0	0	(48.4, 32.0, 2517.5)	34.12535	5	2	2	0	0	224	0	X	X	X	X	
	st13,lz.gma	001838A0	0	(0.5, 32.0, 2400.0)	33.48298	5	2	2	0	0	224	0	X	X	X	X	
	st13,lz.gma	001852E0	0	(3.0, 32.0, 2200.0)	35.2101	6	3	2	0	0	256	0	X	X	X	X	
	st13,lz.gma	001886C0	0	(0.0, 30.7, 2000.0)	35.0947	8	5	2	0	0	320	0	X	X	X	X	
	st13,lz.gma	0018B5E0	0	(0.0, 32.0, 1800.0)	35.44362	6	4	2	0	0	256	0	X	X	X	X	
st14,lz.gma	st14,lz.gma	00000740	0	(45.0, 90.0, 100.0)	50.33887	4	4	0	0	0	192	0	X	X	X	X	
	st14,lz.gma	00008F00	0	(0.0, 50.0, 0.0)	86.60255	16	14	0	0	0	576	0	X	X	X	X	
	st14,lz.gma	00013520	0	(225.1, 25.5, -191.5)	305.9075	3	0	1	0	0	160	0	X	X	X	X	
	st14,lz.gma	0001B060	0	(450.1, 41.2, 205.0)	262.1183	3	0	1	0	0	160	0	X	X	X	X	
	st14,lz.gma	0001F540	0	(700.1, 73.0, 604.4)	328.4376	3	0	1	0	0	160	0	X	X	X	X	
	st14,lz.gma	00027E00	0	(950.1, 107.0, 205.0)	261.4996	20	9	4	0	0	704	0	X	X	X	X	
	st14,lz.gma	0002E7E0	0	(1094.8, 141.5, -215.7)	251.8415	6	2	2	0	0	256	0	X	X	X	X	
	st14,lz.gma	00032F60	0	(1249.7, 141.5, 279.3)	472.9095	6	2	2	0	0	256	0	X	X	X	X	
	st14,lz.gma	00034D40	0	(1069.5, 84.7, 1201.8)	368.146	9	2	3	0	0	352	0	X	X	X	X	
	st14,lz.gma	00038660	0	(594.9, 86.2, 1590.2)	301.8661	3	0	1	0	0	160	0	X	X	X	X	
	st14,lz.gma	0003DE80	0	(150.5, 106.9, 1363.2)	415.7468	9	2	3	0	0	352	0	X	X	X	X	
	st14,lz.gma	000434E0	0	(0.0, 2.0, 412.6)	353.7082	4	0	2	0	0	192	0	X	X	X	X	
	st14,lz.gma	00043CE0	0	(0.0, 96.3, 1305.1)	257.6501	8	4	2	0	0	320	0	X	X	X	X	
	st14,lz.gma	00050B40	0	(225.1, 22.0, -166.9)	305.6663	23	15	1	0	0	800	0	X	X	X	X	
	st14,lz.gma	000609C0	0	(450.1, 34.8, 205.0)	261.3963	9	5	0	0	0	352	0	X	X	X	X	
	st14,lz.gma	00065920	0	(700.1, 69.8, 604.7)	328.5931	9	5	0	0	0	352	0	X	X	X	X	
	st14,lz.gma	00073D00	0	(950.1, 104.8, 205.0)	261.3962	22	13	1	0	0	768	0	X	X	X	X	
	st14,lz.gma	0007A4A0	0	(1095.3, 139.8, -216.0)	252.4183	8	6	0	0	0	320	0	X	X	X	X	
	st14,lz.gma	00084400	0	(1250.4, 139.8, 279.3)	472.8635	14	11	0	0	0	512	0	X	X	X	X	
	st14,lz.gma	0008B6C0	0	(1069.5, 79.8, 1201.8)	368.1223	22	13	1	0	0	768	0	X	X	X	X	
	st14,lz.gma	00092C40	0	(594.9, 79.7, 1590.2)	301.8134	14	7	0	0	0	512	0	X	X	X	X	
	st14,lz.gma	000995A0	0	(150.5, 104.7, 1362.9)	415.9204	26	14	1	0	0	896	0	X	X	X	X	
	st14,lz.gma	000A1820	0	(0.0, -0.3, 382.5)	383.6754	21	17	0	0	0	736	0	X	X	X	X	
	st14,lz.gma	000A4160	0	(0.0, 50.0, 0.0)	86.60255	9	8	0	0	0	352	0	X	X	X	X	
	st14,lz.gma	000A6760	0	(0.0, 50.0, 0.0)	86.60255	5	4	0	0	0	224	0	X	X	X	X	
	st14,lz.gma	000A7380	0	(45.0, 87.5, 76.0)	27.51818	9	9	0	0	0	352	0	X	X	X	X	
	st14,lz.gma	000AA060	0	(0.0, 50.0, 0.0)	86.60255	12	10	0	0	0	448	0	X	X	X	X	
	st14,lz.gma	000B1D60	0	(0.0, 50.0, 0.0)	86.60254	9	7	0	0	0	352	0	X	X	X	X	
	st14,lz.gma	000B33C0	0	(0.0, 50.0, 0.0)	86.60254	8	6	0	0	0	320	0	X	X	X	X	
	st14,lz.gma	000B4120	0	(0.0, 50.0, 0.0)	81.24039	22	21	0	0	0	768	0	X	X	X	X	
	st14,lz.gma	000BD0C0	0	(0.0, 50.0, 0.0)	81.24039	19	18	0	0	0	672	0	X	X	X	X	
	st14,lz.gma	000C0F40	0	(0.0, 50.0, 0.0)	81.24039	7	6	0	0	0	288	0	X	X	X	X	
	st14,lz.gma	000C25A0	0	(0.0, 50.0, 2.5)	88.06957	22	20	0	0	0	768	0	X	X	X	X	
	st14,lz.gma	000CE720	0	(0.0, 50.0, 0.0)	86.60254	13	10	0	0	0	480	0	X	X	X	X	
	st14,lz.gma	000D0FE0	0	(0.0, 50.0, 0.0)	86.60254	11	8	0	0	0	416	0	X	X	X	X	
	st14,lz.gma	000D2720	0	(0.0, 56.1, 10.8)	108.4295	47	31	5	0	0	1568	0	X	X	X	X	
	st14,lz.gma	000E7A80	0	(0.0, 56.1, 31.5)	123.0216	56	36	8	0	0	1856	0	X	X	X	X	
	st14,lz.gma	000FE920	0	(0.0, 0.0, -0.7)	13.3632	1	1	0	0	0	96	0	X	X	X	X	
	st14,lz.gma	000FFA20	0	(0.0, 0.0, 0.0)	86.60254	2	2	0	0	0	128	0	X	X	X	X	
	st14,lz.gma	000FFEA0	0	(0.0, 70.0, 0.0)	91.13863	15	13	0	0	0	544	0	X	X	X	X	
	st14,lz.gma	00104380	0	(0.0, 20.0, 0.0)	86.60255	13	12	0	0	0	480	0	X	X	X	X	
	st14,lz.gma	001079C0	0	(0.0, 0.0, -124.3)	192.3859	33	18	8	0	0	1120	0	X	X	X	X	
	st14,lz.gma	00117240	0	(0.0, 50.0, 0.0)	86.60254	17	15	0	0	0	608	0	X	X	X	X	
	null
	st14,lz.gma	0011B180	0	(0.0, 126.3, 0.0)	189.7404	80	38	4	0	0	2624	0	X	X	X	X	
	st14,lz.gma	0013D220	0	(0.0, 106.3, 0.0)	205.9833	74	37	2	0	0	2432	0	X	X	X	X	
	st14,lz.gma	00162600	0	(0.0, 115.0, 0.0)	152.4631	2	0	1	0	0	128	0	X	X	X	X	
	st14,lz.gma	00164C40	0	(0.0, 95.0, 0.0)	177.6795	2	0	1	0	0	128	0	X	X	X	X	
	st14,lz.gma	001671A0	0	(0.0, 156.3, -277.4)	223.0262	20	6	4	0	0	704	0	X	X	X	X	
	st14,lz.gma	001740C0	0	(-267.1, 156.3, 91.8)	310.2809	20	6	4	0	0	704	0	X	X	X	X	
	st14,lz.gma	00186B40	0	(267.1, 156.3, 154.3)	359.6422	18	5	4	0	0	640	0	X	X	X	X	
	st14,lz.gma	00199620	0	(0.0, 11.3, 0.0)	255.199	25	11	0	0	0	864	0	X	X	X	X	
	st14,lz.gma	001B0D20	0	(-201.6, 318.9, 0.0)	101.2406	12	6	0	0	0	448	0	X	X	X	X	
	st14,lz.gma	001B4460	0	(-285.9, -40.6, 0.0)	95.71484	6	3	0	0	0	256	0	X	X	X	X	
	st14,lz.gma	001B6FE0	0	(0.0, 13.9, 0.0)	224.5289	2	0	1	0	0	128	0	X	X	X	X	
	st14,lz.gma	001B8B60	0	(0.0, 22.0, 0.0)	163.0665	33	15	7	0	0	1120	0	X	X	X	X	
	st14,lz.gma	001DC780	0	(-75.0, 306.0, 0.0)	167.8124	4	2	0	0	0	192	0	X	X	X	X	
	st14,lz.gma	001E1440	0	(0.0, 302.5, 0.0)	281.7468	9	5	0	0	0	352	0	X	X	X	X	
	st14,lz.gma	001EA140	0	(0.0, 0.0, 2.0)	7.071068	2	0	1	0	0	128	0	X	X	X	X	
	st14,lz.gma	001EA2E0	0	(0.0, -22.5, 650.0)	728.5961	12	0	4	0	0	448	0	X	X	X	X	
	st14,lz.gma	001FC560	0	(0.0, 0.0, -743.9)	4949.816	1	0	1	0	0	96	0	X	X	X	X	
	st14,lz.gma	001FDB20	0	(0.0, -670.0, 0.0)	13041.7	4	0	2	0	0	192	0	X	X	X	X	
	st14,lz.gma	00202560	0	(0.0, -843.9, 0.0)	13042.21	3	0	1	0	0	160	0	X	X	X	X	
	st14,lz.gma	002060E0	0	(0.0, 0.0, -7.0)	50.57668	11	5	1	0	0	416	0	X	X	X	X	
	st14,lz.gma	0020B680	0	(0.0, 1.5, 0.0)	43.0229	2	0	1	0	0	128	0	X	X	X	X	
	null
	null
	null
	null
	st14,lz.gma	0020B860	0	(0.0, 0.0, 0.0)	7.071068	2	0	1	0	0	128	0	X	X	X	X	
	st14,lz.gma	0020BA00	0	(0.0, 0.0, 600.0)	683.7397	5	3	2	0	0	224	0	X	X	X	X	
	st14,lz.gma	0020FDA0	0	(0.0, 0.0, 350.0)	430.1163	1	1	0	0	0	96	0	X	X	X	X	
	st14,lz.gma	00210820	0	(225.0, -50.0, -825.0)	866.7468	3	2	1	0	0	160	0	X	X	X	X	
	st14,lz.gma	00214680	0	(0.0, 100.0, -100.0)	165.8312	3	3	0	0	0	160	0	X	X	X	X	
	st14,lz.gma	00214DA0	0	(600.0, -50.0, 100.0)	769.7402	5	3	2	0	0	224	0	X	X	X	X	
	st14,lz.gma	002186C0	0	(450.0, 0.0, 300.0)	476.9696	3	3	0	0	0	160	0	X	X	X	X	
	st14,lz.gma	00219380	0	(250.0, -100.0, 1600.0)	839.6428	2	2	0	0	0	128	0	X	X	X	X	
	st14,lz.gma	0021C060	0	(-625.0, -100.0, 1625.0)	814.7086	2	2	0	0	0	128	0	X	X	X	X	
	st14,lz.gma	0021E1C0	0	(1250.0, -45.0, 825.0)	327.8719	5	3	2	0	0	224	0	X	X	X	X	
	st14,lz.gma	002201E0	0	(1250.0, 55.0, 825.0)	217.9449	2	2	0	0	0	128	0	X	X	X	X	
st15,lz.gma	st15,lz.gma	00000540	0	(1352.8, 606.8, 2949.9)	1793.515	3	1	1	0	0	160	0	X	X	X	X	
	st15,lz.gma	000042A0	0	(15.0, 0.2, 700.0)	300.1838	7	3	2	0	0	288	0	X	X	X	X	
	st15,lz.gma	00014700	0	(0.0, 15.0, -280.0)	163.4778	4	3	0	0	0	192	0	X	X	X	X	
	st15,lz.gma	00016200	0	(475.1, -377.0, -961.2)	318.827	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	0001CE00	0	(0.0, 0.0, -520.0)	85.44004	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	0001EB40	0	(107.5, -123.0, -813.7)	288.1349	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00025740	0	(1019.6, -377.0, -845.5)	318.8232	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	0002C340	0	(1387.3, -123.0, -993.0)	288.1346	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00032F40	0	(1548.9, 15.0, -1358.7)	174.7043	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00038B80	0	(1055.1, 403.7, 354.6)	1457.74	3	1	1	0	0	160	0	X	X	X	X	
	st15,lz.gma	0003D760	0	(1742.7, 30.0, -1552.5)	173.7804	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000433A0	0	(2046.8, 30.0, -1552.5)	173.7804	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00048FE0	0	(2240.6, 30.0, -1358.7)	173.7805	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	0004EC20	0	(2209.7, 30.0, -1091.7)	162.6344	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00054D40	0	(1970.4, 30.0, -921.7)	169.3903	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	0005B600	0	(1876.0, 30.0, -291.4)	516.225	10	6	0	0	0	384	0	X	X	X	X	
	st15,lz.gma	00060400	0	(1759.1, 15.0, 507.0)	319.2504	8	5	0	0	0	320	0	X	X	X	X	
	st15,lz.gma	0006C180	0	(1642.1, 0.0, 889.9)	104.4032	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00076620	0	(1587.9, 0.0, 1741.9)	173.7805	8	5	0	0	0	320	0	X	X	X	X	
	st15,lz.gma	0007CA40	0	(1394.2, 0.0, 1935.7)	173.7804	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00082680	0	(1090.1, 0.0, 1935.7)	173.7807	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000882C0	0	(930.6, 0.0, 1824.7)	85.35419	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	0008B740	0	(890.8, 0.0, 1686.2)	85.35429	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	0008EBC0	0	(833.4, 0.0, 1590.1)	85.35419	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00092040	0	(793.6, 0.0, 1451.6)	85.35429	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00095620	0	(716.9, 0.0, 1374.9)	85.35428	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00098AA0	0	(610.6, 0.0, 1355.0)	47.65901	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000994E0	0	(504.4, 0.0, 1374.9)	85.35435	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	0009C960	0	(427.6, 0.0, 1451.6)	85.35433	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	0009FDE0	0	(407.7, 0.0, 1770.9)	251.7936	6	3	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000B4F00	0	(407.7, 0.0, 2420.9)	401.1311	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000B8BE0	0	(472.3, -25.6, 2963.4)	173.6516	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000BE820	0	(709.8, -71.0, 3069.3)	170.2272	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000C4460	0	(900.2, -7.4, 2870.4)	197.443	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000CA0A0	0	(728.8, 166.2, 2631.0)	244.6331	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000CFCE0	0	(326.5, 189.5, 2654.3)	244.7147	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000D5920	0	(155.8, -49.7, 2828.5)	197.1365	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000DB560	0	(345.8, -248.4, 2892.1)	170.1703	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000E11A0	0	(582.8, -142.6, 2846.5)	173.8476	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	000E6DE0	0	(647.7, 400.0, 2820.9)	401.1235	4	3	0	0	0	192	0	X	X	X	X	
	st15,lz.gma	000EB1E0	0	(579.8, 897.9, 2820.9)	138.5003	2	1	0	0	0	128	0	X	X	X	X	
	st15,lz.gma	000F2240	0	(323.9, 965.9, 2820.9)	160.8227	2	1	0	0	0	128	0	X	X	X	X	
	st15,lz.gma	000F3440	0	(67.9, 897.9, 2820.9)	138.5003	2	1	0	0	0	128	0	X	X	X	X	
	st15,lz.gma	000FA1C0	0	(0.0, 540.0, 2820.9)	261.7253	4	3	0	0	0	192	0	X	X	X	X	
	st15,lz.gma	000FCB80	0	(0.0, 165.0, 2735.9)	162.6347	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00102CA0	0	(0.0, 80.0, 2372.4)	250.2304	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	001049E0	0	(0.0, 80.0, 1974.0)	152.9706	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00105CA0	0	(0.0, 80.0, 1674.0)	152.9707	6	4	0	0	0	256	0	X	X	X	X	
	st15,lz.gma	00106F60	0	(0.0, 80.0, 1412.0)	115.9484	8	5	0	0	0	320	0	X	X	X	X	
	null
	st15,lz.gma	001085A0	0	(0.0, -18.3, 430.0)	870.8065	21	9	5	0	0	736	0	X	X	X	X	
	st15,lz.gma	00116E40	0	(-154.4, 603.2, 3067.5)	1906.027	3	1	1	0	0	160	0	X	X	X	X	
	st15,lz.gma	0011AD00	0	(453.2, 435.2, -2033.0)	1609.718	3	1	1	0	0	160	0	X	X	X	X	
	st15,lz.gma	0011DF40	0	(0.0, 0.0, -41.0)	75.30917	55	15	15	0	0	1824	0	X	X	X	X	
	st15,lz.gma	0015EE00	0	(0.0, 0.0, -41.0)	75.30917	37	12	7	0	0	1248	0	X	X	X	X	
	st15,lz.gma	001923A0	0	(0.0, 80.0, 1974.0)	468.9707	12	9	1	0	0	448	0	X	X	X	X	
	st15,lz.gma	001AD620	0	(9.3, 20.4, -41.4)	50.56531	4	2	0	0	0	192	0	X	X	X	X	
	st15,lz.gma	001B4820	0	(-810.0, 603.2, -328.5)	2586.734	3	1	1	0	0	160	0	X	X	X	X	
	st15,lz.gma	001B87E0	0	(1320.7, -599.5, 0.0)	4840.059	4	1	1	0	0	192	0	X	X	X	X	
	st15,lz.gma	001BF2A0	0	(2717.7, 603.2, -378.0)	2637.48	3	1	1	0	0	160	0	X	X	X	X	
	st15,lz.gma	001C3520	0	(2092.0, 642.3, -2891.4)	1805.857	3	1	1	0	0	160	0	X	X	X	X	
	st15,lz.gma	001C6360	0	(488.2, 2972.3, 2779.7)	2445.171	4	1	1	0	0	192	0	X	X	X	X	
	st15,lz.gma	001C8240	0	(638.6, 5131.5, 2755.6)	1163.269	2	2	0	0	0	128	0	X	X	X	X	
	st15,lz.gma	001C9640	0	(0.0, 86.7, -41.0)	104.7496	7	2	2	0	0	288	0	X	X	X	X	
	st15,lz.gma	001CF4E0	0	(150.0, 250.0, 0.0)	410.1963	16	8	1	0	0	576	0	X	X	X	X	
	st15,lz.gma	001EC080	0	(150.0, 692.5, 0.0)	293.4049	9	2	3	0	0	352	0	X	X	X	X	
	st15,lz.gma	001F7880	0	(0.0, 0.0, 0.0)	7.071068	2	0	1	0	0	128	0	X	X	X	X	
st16,lz.gma	st16,lz.gma	00000260	0	(-5.5, 216.4, -548.5)	591.437	1	1	0	0	0	96	0	X	X	X	X	
	st16,lz.gma	00002D60	0	(-375.1, 817.9, -1195.8)	569.1327	1	1	0	0	0	96	0	X	X	X	X	
	st16,lz.gma	00005CC0	0	(-1049.6, 989.9, -734.8)	615.7932	1	1	0	0	0	96	0	X	X	X	X	
	st16,lz.gma	000090A0	0	(-1065.4, 379.6, 360.5)	815.7495	3	2	0	0	0	160	0	X	X	X	X	
	st16,lz.gma	00017640	0	(-542.2, 38.4, 1365.9)	481.0926	1	1	0	0	0	96	0	X	X	X	X	
	st16,lz.gma	0001B340	0	(-94.2, 38.5, 1356.0)	399.7113	1	1	0	0	0	96	0	X	X	X	X	
	st16,lz.gma	0001EB60	0	(0.4, 11.4, 491.6)	493.7332	1	1	0	0	0	96	0	X	X	X	X	
	st16,lz.gma	00020660	0	(0.0, 0.0, 0.0)	7.071068	2	0	1	0	0	128	0	X	X	X	X	
	st16,lz.gma	00020800	0	(-1129.3, 312.2, 203.9)	405.7029	5	1	2	0	0	224	0	X	X	X	X	
	st16,lz.gma	00024BC0	0	(-4.8, 214.0, -548.2)	590.2405	1	0	1	0	0	96	0	X	X	X	X	
	st16,lz.gma	00025480	0	(-375.9, 817.0, -1197.6)	568.3085	1	0	1	0	0	96	0	X	X	X	X	
	st16,lz.gma	00025D20	0	(-1051.0, 989.4, -736.3)	614.121	1	0	1	0	0	96	0	X	X	X	X	
	st16,lz.gma	00026680	0	(-1070.4, 374.4, 360.3)	802.8435	5	3	2	0	0	224	0	X	X	X	X	
	st16,lz.gma	00038A60	0	(-539.7, 37.2, 1352.7)	490.6921	4	2	2	0	0	192	0	X	X	X	X	
	st16,lz.gma	000482A0	0	(-91.1, 37.2, 1352.9)	399.4931	4	2	2	0	0	192	0	X	X	X	X	
	st16,lz.gma	00055CA0	0	(0.0, 4.0, 456.6)	531.2064	5	3	2	0	0	224	0	X	X	X	X	
	st16,lz.gma	0005E6A0	0	(0.0, 5.0, -34.5)	38.13135	1	1	0	0	0	96	0	X	X	X	X	
	st16,lz.gma	0005EE20	0	(-35.0, 30.0, -34.5)	46.14109	1	1	0	0	0	96	0	X	X	X	X	
	st16,lz.gma	0005F400	0	(35.0, 30.0, -34.5)	46.14109	1	1	0	0	0	96	0	X	X	X	X	
	st16,lz.gma	0005F9E0	0	(0.0, 5.0, 0.0)	45.27693	2	0	2	0	0	128	0	X	X	X	X	
	st16,lz.gma	000601E0	0	(0.0, -3.8, 250.0)	558.7556	17	14	2	0	0	608	0	X	X	X	X	
	st16,lz.gma	00069400	0	(0.0, -177.5, 250.0)	484.2843	15	12	3	0	0	544	0	X	X	X	X	
	st16,lz.gma	00075B40	0	(0.0, 0.0, 0.0)	68.77863	2	2	0	0	0	128	0	X	X	X	X	
	st16,lz.gma	00078440	0	(0.0, 52.5, 25.6)	213.981	25	18	2	0	0	864	0	X	X	X	X	
	st16,lz.gma	000858E0	0	(-0.4, 204.6, -547.9)	589.7224	3	2	1	0	0	160	0	X	X	X	X	
	st16,lz.gma	000903A0	0	(-373.3, 819.2, -1198.7)	575.4364	3	2	1	0	0	160	0	X	X	X	X	
	st16,lz.gma	0009B740	0	(-1058.0, 985.5, -732.2)	628.0371	3	2	1	0	0	160	0	X	X	X	X	
st17,lz.gma	st17,lz.gma	000002E0	0	(150.0, 250.0, 0.0)	410.1963	16	8	1	0	0	576	0	X	X	X	X	
	st17,lz.gma	0001CE80	0	(0.0, 0.0, 0.0)	75.30917	55	15	15	0	0	1824	0	X	X	X	X	
	st17,lz.gma	0005DD40	0	(-764.2, 766.0, 991.3)	1426.578	3	2	0	0	0	160	0	X	X	X	X	
	st17,lz.gma	0005F360	0	(0.0, -7.5, 499.0)	502.0179	10	6	2	0	0	384	0	X	X	X	X	
	st17,lz.gma	00074EC0	0	(-165.6, 40.7, -627.4)	669.7222	15	8	4	0	0	544	0	X	X	X	X	
	st17,lz.gma	0008D980	0	(0.0, 86.7, 0.0)	104.7496	7	3	1	0	0	288	0	X	X	X	X	
	st17,lz.gma	00093820	0	(-787.8, 65.7, -1713.4)	661.1164	11	5	3	0	0	416	0	X	X	X	X	
	st17,lz.gma	000A9940	0	(-1868.5, 90.6, -2334.5)	670.6398	11	5	3	0	0	416	0	X	X	X	X	
	st17,lz.gma	000BEB60	0	(-2647.5, -9.6, -2389.0)	204.2758	9	5	2	0	0	352	0	X	X	X	X	
	st17,lz.gma	000C5620	0	(-2750.0, -7.8, -1749.0)	503.1261	8	6	0	0	0	320	0	X	X	X	X	
	st17,lz.gma	000E1520	0	(-2926.7, 118.9, -791.9)	522.8399	11	5	3	0	0	416	0	X	X	X	X	
	st17,lz.gma	000F4100	0	(-3269.1, 318.8, 233.5)	653.9972	8	6	0	0	0	320	0	X	X	X	X	
	st17,lz.gma	00106340	0	(-3035.3, 525.2, 1271.1)	529.2375	8	6	0	0	0	320	0	X	X	X	X	
	st17,lz.gma	00113A60	0	(-2414.6, 148.9, 1946.2)	758.8008	8	5	0	0	0	320	0	X	X	X	X	
	st17,lz.gma	001209E0	0	(-1501.0, -7.7, 2250.0)	253.0289	10	6	2	0	0	384	0	X	X	X	X	
	st17,lz.gma	00125E00	0	(-611.0, -7.8, 1640.0)	905.8751	9	7	0	0	0	352	0	X	X	X	X	
	st17,lz.gma	00162D00	0	(0.4, 19.3, 9.3)	50.40746	4	2	0	0	0	192	0	X	X	X	X	
	st17,lz.gma	0016AE60	0	(-1340.0, 766.0, -1092.2)	1574.191	3	2	0	0	0	160	0	X	X	X	X	
	st17,lz.gma	0016BEE0	0	(-2260.4, 766.0, -1007.2)	1473.597	3	2	0	0	0	160	0	X	X	X	X	
	st17,lz.gma	0016D260	0	(-1923.8, 766.0, 1077.1)	1396.813	3	2	0	0	0	160	0	X	X	X	X	
	st17,lz.gma	0016F060	0	(-1389.8, 100.2, -2249.9)	194.2344	9	3	3	0	0	352	0	X	X	X	X	
	st17,lz.gma	001718E0	0	(-3236.5, 290.8, -252.9)	193.9249	11	3	4	0	0	416	0	X	X	X	X	
	st17,lz.gma	00174220	0	(-3358.5, 335.7, 214.3)	167.4021	11	3	4	0	0	416	0	X	X	X	X	
	st17,lz.gma	00176B60	0	(-1926.5, 30.5, -203.8)	4244.581	4	1	1	0	0	192	0	X	X	X	X	
	st17,lz.gma	0017C080	0	(-1084.9, 765.8, 1610.7)	2026.448	3	2	0	0	0	160	0	X	X	X	X	
	st17,lz.gma	001808A0	0	(592.8, 799.6, -557.9)	1500.024	3	1	1	0	0	160	0	X	X	X	X	
	st17,lz.gma	001836E0	0	(150.0, 692.5, 0.0)	293.4049	9	2	3	0	0	352	0	X	X	X	X	
	st17,lz.gma	0018EEE0	0	(0.0, 0.0, 0.0)	75.30917	37	12	7	0	0	1248	0	X	X	X	X	
	st17,lz.gma	001C2480	0	(-1687.6, 766.8, -2426.4)	2347.157	3	2	0	0	0	160	0	X	X	X	X	
	st17,lz.gma	001C92A0	0	(-4183.9, 772.3, -1139.7)	1783.362	3	1	1	0	0	160	0	X	X	X	X	
	st17,lz.gma	001CD1A0	0	(-3173.4, 772.3, 1661.0)	1848.024	3	1	1	0	0	160	0	X	X	X	X	
